uuid,computer_name,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Tx [W],P1_Rx1 [W],P1_Rx2 [W],P2_Tx [W],P2_Rx1 [W],P2_Rx2 [W],B_mean_left [T],B_mean_center [T],B_mean_right [T],B_mean_top_left [T],B_mean_bottom_left [T],B_mean_top_right [T],B_mean_bottom_right [T],Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Magnetizing Current [A],Coreloss_W
17853c2b-2e29-4255-9b8a-fab8706d4892,DESKTOP-RMS1URL,9.2,1.0,11.8,10.4,8.0,10.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,12.0,0.105,0.03,0.1,0.36,0.5,2.2,4.2,4.2,8.0,3.0,3.7,4.9,0.2,4.8,0.44,1.6,5.00494142823692,3.90463815218951,0.504181167905758,6.97578609640232,1.23185249893754,1.23358652272462,0.555224514437884,0.235077218442299,0.897541616913219,0.0989429431197957,0.0996237596384403,0.10164290484849,0.102050920651233,73.6523444673968,3.05238159440873,3.05520024259967,14.0674248870288,14.06654119293,0.938213988838831,0.937722193101847,64.8321439608636,2.68684512873581,2.68650757234191,8.82020050653317,0.365536465672916,0.36869267025775704,4.835610606010688,19.0897
6f3e2dbe-9f96-4367-a4ad-4b86064000d6,DESKTOP-RMS1URL,14.0,2.2,10.6,9.2,15.2,14.8,0.0,0.5,14.0,26.0,0.14,0.05,2.0,30.0,0.14,0.09,0.1,0.27,2.0,2.3,3.3,4.2,29.0,13.0,4.9,3.8,1.5,1.4,0.57,2.9,4.04082140169597,2.02097381403823,0.437571727280257,1.67337786690921,0.287134475139717,0.27873756925336,0.237099099799048,0.162280012726853,0.29853378077564,0.0715528519512328,0.0714012113837389,0.0705280635852918,0.0707277139285252,140.255135574415,5.84124585607645,5.84279510662269,27.7147442179287,27.714687533501,0.968275059690505,0.96814469921261,131.497126810058,5.47649855329311,5.47647615136391,8.75800876435672,0.364747302783343,0.36631895525878005,2.384105345513788,5.70458
e1828d32-3e79-4e5d-ba62-cef3e901d276,DESKTOP-RMS1URL,27.2,2.2,10.6,21.2,21.2,11.2,0.0,0.5,14.0,25.0,0.14,0.06,2.0,9.0,0.175,0.09,0.1,0.24,1.0,2.1,4.0,3.4,19.0,19.0,4.1,3.5,0.6,3.9,0.66,3.3,4.34639862763543,2.0268624453757,0.449798415942,0.233466483574677,0.045698354414722,0.0453399348481372,0.111796745034942,0.0354028696611406,0.144058124221218,0.0344077947609579,0.0344232228603117,0.0338271251673007,0.0338615200397269,360.659777258963,14.5766586155153,14.5786371638104,71.7075196389263,71.7078470507469,0.988978508595781,0.988915911723852,352.75357051265,14.2571162546771,14.2572464490855,7.9062067463132,0.319542360838153,0.32139071472492203,0.8887309134588088,1.03636
20c107b5-2a74-45a9-bd52-ed16cf5074f1,DESKTOP-RMS1URL,48.8,4.6,2.2,4.4,9.2,10.0,0.0,0.51,14.0,28.0,0.105,0.02,2.0,21.0,0.14,0.03,0.1,0.13,1.2,1.0,2.0,4.1,27.0,12.0,2.4,0.1,0.6,2.4,0.14,1.7,24.2365083642089,5.85688824887387,1.98773108378598,0.882547162778862,0.279885194909461,0.278840842874043,0.0392392059700149,0.0941296971670586,0.0472031409160857,0.099995739178403,0.0994524222000152,0.0995138354431779,0.0997493176272903,410.379531742602,16.6519137774687,16.6539466404757,81.4601130825506,81.4598240974902,0.985417081305951,0.985353441413827,398.497740986421,16.1697879892899,16.1696732627398,11.8817907561813,0.482125788178816,0.484273377735867,0.7867121208053387,1.09415
66b40ab5-fbe1-4811-bdd1-93b8c0d2180e,DESKTOP-RMS1URL,20.0,4.6,4.6,16.4,11.6,6.4,0.0,0.5,14.0,15.0,0.175,0.09,2.0,17.0,0.14,0.03,0.1,0.26,1.3,0.8,5.0,1.9,7.0,30.0,0.2,3.0,2.9,2.9,0.54,1.4,3.5462906944955,3.97220405800699,0.331020704329876,0.245360092022922,0.0478430876408251,0.0503006090436541,0.0856282743253342,0.0651988197974825,0.118437726539803,0.118907291447901,0.118794646418381,0.119661979064273,0.11936263765122,347.094670749306,14.1501437494336,14.1550936599951,69.1414057874771,69.141025965019,0.986583406406332,0.986405472830198,337.843493247899,13.7729973898717,13.7728460686975,9.25117750140683,0.37714635956188697,0.382247591297601,0.9279533547728417,1.76581
d9589e20-cbf9-4300-8fec-95edc12c8bb0,DESKTOP-RMS1URL,30.8,5.8,4.6,14.0,18.8,52.0,0.0,0.5,14.0,21.0,0.175,0.06,2.0,17.0,0.105,0.01,0.1,0.15,1.4,2.1,4.3,3.4,19.0,25.0,1.2,2.1,1.3,1.9,0.5,1.5,4.97307306852598,5.63483249404914,0.537637195046166,0.163285513119987,0.0405972339870921,0.0427428759698659,0.0401366044526555,0.0482808168574507,0.0600147426856254,0.0754111994322564,0.0747843595161131,0.0744234760930775,0.0741307474280554,496.406106729889,20.0982577344026,20.1034429564655,98.6547733189325,98.6552649016135,0.987689278983073,0.987566815749786,484.259104805397,19.6064556149908,19.606651007828,12.1470019244917,0.491802119411798,0.496791948637538,0.6473869047305724,1.9505
39620c44-9030-4197-851a-8b16135258f5,DESKTOP-RMS1URL,35.6,2.2,5.8,12.8,22.4,42.4,0.0,0.5,14.0,17.0,0.105,0.08,2.0,11.0,0.07,0.03,0.1,0.18,2.0,2.1,3.9,4.1,22.0,7.0,2.7,4.8,3.6,0.9,1.65,3.8,3.70737557476793,3.73386282538347,0.582523523232061,0.24608694486775,0.0615956666599088,0.0615344649474722,0.0840652551039095,0.0461559284374776,0.11757116015198,0.0503059194310746,0.0503342663922355,0.0501078524389734,0.0501589804355276,354.034441980723,14.425261070401,14.4264193638741,70.5205074366372,70.5209265122958,0.986803839702566,0.986770087746996,344.752302564917,14.0470569510059,14.0472239037789,9.28213941580593,0.378204119395114,0.37919546009523497,0.9093572417504914,2.73941
16a13d4c-136a-4070-80f5-59c74bd76aee,DESKTOP-RMS1URL,32.0,5.8,10.6,24.8,22.4,38.8,0.0,0.5,14.0,35.0,0.14,0.08,2.0,27.0,0.035,0.01,0.1,0.12,2.1,3.9,3.7,4.7,12.0,4.0,0.2,5.0,2.3,3.3,1.96,3.6,5.08424572361009,8.23997675016915,1.23169651215631,0.0849350625637422,0.0264742146361195,0.0261551629097289,0.043239155037113,0.0261377630440955,0.0549254763496127,0.0309694769852398,0.0309305051233454,0.0305335863350044,0.0305849491042057,678.321981590606,27.394340550524,27.395436552802,134.939442093987,134.939384301042,0.98989821146184,0.989877986007467,664.686671287226,26.8436723662394,26.8436493725983,13.6353103033799,0.55066818428464,0.551787180203713,0.47165531744519085,0.000815009
20edd52d-2beb-49f5-bdd4-f76edcf121a9,DESKTOP-RMS1URL,34.4,8.2,2.2,10.4,14.0,29.2,0.0,0.5,14.0,30.0,0.14,0.04,2.0,34.0,0.105,0.1,0.1,0.41,1.4,2.4,4.9,4.0,25.0,7.0,1.8,1.1,4.0,0.5,1.35,1.0,6.49261431731694,7.72749329171693,0.169131759773917,0.321720635307491,0.0101021590280605,0.0094405988684585,0.0287732129763793,0.0573862163970883,0.0371464225256082,0.137210632495319,0.137398378978239,0.145173531042047,0.145259205933179,528.564299460796,21.4023017075762,21.4157003205625,104.987053225141,104.987023880474,0.987089635671812,0.986780527995276,515.004483886741,20.8532459648575,20.8532343075826,13.5598155740554,0.5490557427186771,0.56246601297993,0.6087383950165934,2.39702
c38e7317-321c-431f-a6f3-c79abffe949c,DESKTOP-RMS1URL,26.0,3.4,5.8,2.0,6.8,12.4,0.0,0.51,14.0,29.0,0.175,0.06,2.0,16.0,0.175,0.04,0.1,0.45,0.9,1.6,1.8,2.5,19.0,1.0,2.2,2.4,0.9,4.6,0.27,1.7,5.78933558136351,2.96889680856404,0.780991362576245,3.28730564361548,1.1594561319142,1.15379694931379,0.0910454712723304,0.363791672915952,0.118846524610876,0.0720624219447197,0.0708685059276025,0.0734155151501336,0.0738671085554464,126.677210279424,5.21746330747461,5.22123581523898,24.88882448401,24.8885334005086,0.968111631383762,0.967750504259168,118.726965134267,4.89001599284882,4.88990161262532,7.95024514515693,0.32744731462579396,0.33133420261366203,2.6405374936774195,6.30004
c45782c8-ccfa-4f59-9b23-52eb84ac9694,DESKTOP-RMS1URL,42.8,1.0,1.0,4.4,11.6,12.4,0.0,0.5,14.0,28.0,0.105,0.05,2.0,24.0,0.14,0.08,0.1,0.48,0.9,3.6,3.1,2.7,10.0,19.0,2.6,5.0,1.2,2.9,0.2,1.1,19.3791049855325,5.72068382725812,0.233308711685081,2.64805062449999,0.103266227371845,0.101678481085442,0.132232393956203,0.110043773709197,0.223331660924641,0.259995445524866,0.259940249752598,0.24088715714711,0.240899676328116,216.807590718047,8.88000246343976,8.88775645277712,42.5607927177778,42.5599951611785,0.969987021756694,0.969545635258965,203.988803406703,8.35497074049107,8.35465761194292,12.8187873113445,0.525031722948685,0.533098840834195,1.5368637773834903,5.96306
a3c0c79b-da6c-4417-b7c7-7a924d060e2a,DESKTOP-RMS1URL,9.2,7.0,11.8,14.0,14.0,8.8,0.0,0.5,14.0,25.0,0.175,0.06,2.0,10.0,0.14,0.06,0.1,0.22,1.7,1.7,3.4,4.1,28.0,9.0,5.0,4.8,2.0,1.5,0.72,2.0,2.98182551967869,2.63284917049244,0.448585347761038,0.817752225041317,0.215609881535265,0.206928235583428,0.119281756670526,0.157081057819957,0.162304292318238,0.0988616548615302,0.0990706224731766,0.0981588385085314,0.0968728383823538,194.988719218176,7.99860652742568,8.00225778414525,38.5920128061295,38.5920320844593,0.977204639712937,0.97698216367543,186.200364691249,7.63810059576838,7.6381082268738,8.78835452692734,0.36050593165729905,0.364149557271448,1.683686299258348,3.20079
6133a710-709d-4bcc-b546-c7a85ad2b522,DESKTOP-RMS1URL,20.0,3.4,8.2,5.6,21.2,5.2,0.0,0.5,14.0,30.0,0.14,0.09,2.0,20.0,0.035,0.02,0.1,0.3,1.8,3.4,4.7,3.6,5.0,4.0,0.1,4.7,4.6,0.7,1.6,3.5,4.34300641047985,6.3918348706395,1.32873056086708,1.51243383311483,0.517653350406686,0.520078858596715,0.110680365488876,0.176872127769994,0.144312712847473,0.0644866611935927,0.0645208090037617,0.0646177108185618,0.0646466676378695,196.749210559922,7.98971553975284,7.99037340618444,38.7584571442748,38.7584778061548,0.977562026292351,0.977522304072073,188.018959214543,7.63519200879879,7.6352001493428,8.73025134537945,0.354523530954055,0.355173256841642,1.6674010124151073,1.85811
cd8d63b6-9e22-4172-9e76-b6c6995712e4,DESKTOP-RMS1URL,23.6,11.8,9.4,20.0,8.0,40.0,0.0,0.51,14.0,32.0,0.105,0.06,2.0,8.0,0.035,0.02,0.1,0.04,1.0,4.0,2.8,2.8,16.0,7.0,4.7,2.0,3.6,3.1,0.25,2.1,15.430075563552,10.8371900035824,1.11288278075311,0.22449909645727,0.0594347487915116,0.059422677418475,0.0319155921939346,0.0432475520582794,0.0370540277720145,0.0471001513378929,0.0476112578288938,0.0489525446713193,0.0473189598064563,648.170475260587,26.0226517142866,26.0242717424131,128.521106748149,128.520930254286,0.989587178742052,0.989555018108887,634.742187734112,25.4835348264335,25.4834648350596,13.4282875264755,0.539116887853127,0.540806907353479,0.493906044069167,0.0008215760000000001
4c1d794f-d826-44d2-a87d-5301899e8cff,DESKTOP-RMS1URL,6.8,13.0,3.4,5.6,16.4,52.0,0.0,0.51,14.0,33.0,0.14,0.06,2.0,34.0,0.175,0.07,0.1,0.25,2.0,1.5,2.9,4.4,18.0,12.0,1.1,4.2,3.1,4.9,0.82,2.6,2.67985536425347,1.59586598383194,0.441197606271862,5.25350247108977,1.49023381613514,1.56724031181742,0.0786896060167027,0.524776102904765,0.12904660655953,0.472588626425126,0.460872252544328,0.462739240816117,0.460768118319537,80.2270138255038,3.29571860901129,3.29781451528162,15.5739222361467,15.5741219220864,0.95777307960885,0.957480954248451,73.5945881891623,3.02325915239837,3.02333668023059,6.63242563634152,0.272459456612924,0.274477835051032,4.259864898513434,56.9272
ef770029-6f6a-4880-a3e4-b234318ee4ed,DESKTOP-RMS1URL,50.0,2.2,9.4,21.2,5.6,8.8,0.0,0.51,14.0,10.0,0.14,0.06,2.0,11.0,0.105,0.01,0.1,0.19,0.6,0.7,2.6,4.0,12.0,2.0,1.8,1.0,1.2,3.5,0.4,1.8,7.81749881147986,6.25204412951472,0.863099961367039,0.139547698139851,0.0435362237314226,0.0408988099262287,0.0667245461880822,0.0197831956709338,0.0861576527918783,0.0220489694553775,0.0219591934065979,0.0223146173858476,0.0222809129981897,612.319575068431,24.6903583221084,24.6948546016166,121.923860340974,121.92345992324,0.991598672504807,0.991505140182503,602.074199430894,24.2772374520021,24.2770779914926,10.2453756375367,0.41312087010628396,0.41777661012399503,0.5207049284687835,0.00034456900000000003
e4f2300a-a7a0-4b77-9e01-2a16d6a946b0,DESKTOP-RMS1URL,21.2,3.4,8.2,16.4,5.6,43.6,0.0,0.5,14.0,21.0,0.14,0.01,2.0,31.0,0.07,0.07,0.1,0.35,0.6,1.0,3.2,3.4,28.0,17.0,3.8,1.2,1.2,4.8,0.34,1.4,5.75526332935551,7.42259390233258,0.412246440519838,0.438005788309615,0.0798831518069159,0.0801075405794751,0.109973580157377,0.0591190100182065,0.129872084113738,0.0591614983365866,0.058493191857505,0.0582843715089062,0.0576273104359154,294.385928423638,11.9641520705434,11.9708646994697,58.4095075762854,58.4116181417129,0.984201582886501,0.983961153153333,285.157740823432,11.5891088734192,11.5899464087949,9.22818760020608,0.375043197124171,0.380918290674843,1.0994020433823082,3.09986
7dc4efa3-81ce-46aa-95b0-9bd15edccb3a,DESKTOP-RMS1URL,22.4,9.4,13.0,16.4,18.8,11.2,0.0,0.51,14.0,18.0,0.035,0.02,2.0,23.0,0.14,0.08,0.1,0.35,1.1,1.1,4.3,3.4,15.0,2.0,1.4,0.5,1.7,2.6,0.5,1.7,16.4680876368465,3.91510651617736,0.691405374138162,0.331485750206912,0.0499354791045196,0.0490144323341853,0.0392958424959168,0.0557056891471085,0.0493065518783316,0.0360809051154703,0.0360666507257494,0.036130732042727,0.0362018820294666,548.513015496931,22.1509448483751,22.1541797080512,109.363547577524,109.363909838274,0.992162922086281,0.99209376996916,539.949226573002,21.8051079934826,21.8052524501691,8.56378892392908,0.345836854892534,0.34892725788205003,0.5806157088830975,0.000627173
29e1ca28-81d2-4c26-b7cc-7a3e9464a490,DESKTOP-RMS1URL,41.6,11.8,11.8,5.6,11.6,4.0,0.0,0.51,14.0,25.0,0.175,0.04,2.0,14.0,0.175,0.05,0.1,0.3,1.3,1.0,2.8,2.2,12.0,7.0,2.4,3.8,1.5,0.8,0.64,1.0,8.22708663650544,6.39054664937051,1.38695042278928,0.432532096550362,0.0816079426701216,0.0774676906301733,0.0176980535181728,0.0839020166817305,0.0243516373560099,0.0219967699775824,0.0221165594683358,0.0218590561588696,0.0218984968397069,556.485390644387,22.3240045195365,22.3405944075964,109.76414296871,109.763588671683,0.984798903243056,0.984428213453369,539.695603049697,21.6504642964735,21.6502456320287,16.7897875946901,0.673540223062997,0.690348775567712,0.5808885623229645,0.00027676
d0015c80-b0a1-4c6f-a562-0d68e516090a,DESKTOP-RMS1URL,11.6,13.0,8.2,10.4,15.2,35.2,0.0,0.5,14.0,24.0,0.175,0.07,2.0,23.0,0.105,0.1,0.1,0.46,1.4,1.8,2.5,2.9,10.0,18.0,2.0,3.8,0.7,2.3,0.26,2.1,5.51441969420876,3.0892345195605,0.574762636139692,0.747217992678055,0.224183851903897,0.22312522061032,0.0488906140958284,0.165818713576623,0.0709555428397701,0.10904643461516,0.110074555559982,0.111318647665452,0.11073017090688,227.739085256392,9.22679839630054,9.23011047250929,44.9383515478657,44.9377177081719,0.980331224741408,0.980141496191926,218.868490791915,8.86740823414668,8.86715809254208,8.87059446447672,0.35939016215385905,0.362952379967213,1.4323807041079326,5.48943
cc776aaf-ef14-43bd-986b-c6d02834377f,DESKTOP-RMS1URL,29.6,2.2,8.2,16.4,12.8,43.6,0.0,0.51,14.0,12.0,0.07,0.05,2.0,23.0,0.14,0.08,0.1,0.35,1.4,0.2,4.5,4.9,22.0,3.0,0.3,2.5,1.6,4.0,0.18,1.7,23.5243328407529,4.35333639070003,0.675356833131681,1.39543561479653,0.0502586624795946,0.0509059248380699,0.0998191056846996,0.0455665419332783,0.151572238871621,0.0438862307128623,0.0431187698472129,0.0427734163574228,0.0429145982592123,323.028052343003,13.0661373448628,13.0717391886098,63.349252036527,63.348586775628,0.975096870516806,0.974877673347418,307.139564483857,12.4234650968521,12.4232041686834,15.8884878591458,0.642672248010665,0.6485350199264099,1.0207183938493904,3.53072
ccc9e34f-5095-4456-b4d2-5ebf7a8bcfb5,DESKTOP-RMS1URL,35.6,5.8,10.6,20.0,6.8,44.8,0.0,0.5,14.0,15.0,0.175,0.02,2.0,32.0,0.14,0.05,0.1,0.21,0.7,1.2,3.8,4.6,20.0,26.0,3.8,1.1,2.8,4.5,0.21,1.5,9.87327224091001,5.17318550451178,0.666723431380385,0.121568083099611,0.022737889271272,0.0234136752573097,0.0376183729389473,0.0289100377382948,0.0469263373343722,0.0287499135926451,0.0280159928583498,0.0295714320607558,0.029371972045485,706.513086085896,28.4851006108176,28.4953942620037,140.731362249964,140.731031963847,0.99202337959627,0.991841856799664,695.286865625788,28.0324833478353,28.0323517676521,11.2262204601078,0.45261726298232,0.463042494351578,0.45089734675974014,0.000690264
c460dc5c-410e-49cb-a197-c07e212f111f,DESKTOP-RMS1URL,26.0,11.8,8.2,24.8,16.4,31.6,0.0,0.5,14.0,32.0,0.14,0.06,2.0,8.0,0.14,0.09,0.1,0.33,2.1,4.1,4.5,3.8,22.0,4.0,1.9,2.4,1.3,1.7,0.53,2.2,7.18239755719601,3.45153310016859,0.553999683907358,0.0852720797498558,0.0158502113155927,0.0153240224892755,0.0269672312557248,0.0313305234358952,0.0351944859780543,0.0491755346529676,0.0492679864739795,0.048218757288916,0.0484275788485529,801.330900145626,32.2512809290383,32.2589635819473,158.947213825629,158.947270722847,0.988720389962889,0.988603002185306,783.355453028934,31.5278205025402,31.5278430741292,17.9754471166917,0.723460426498143,0.731120507818071,0.4002052985466155,0.000708252
08feaf1d-2ad7-4cba-bdee-a3fbe48a5c68,DESKTOP-RMS1URL,22.4,11.8,5.8,24.8,20.0,41.2,0.0,0.51,14.0,31.0,0.14,0.01,2.0,27.0,0.07,0.04,0.1,0.23,2.0,1.2,4.0,3.5,11.0,14.0,1.1,2.6,2.5,3.4,1.06,2.2,4.45105858655667,5.7922107533889,0.660248462353446,0.132085397865974,0.0287832749650257,0.0288350899666657,0.0318050373971398,0.0367842388050739,0.0382034251880772,0.0792810457534687,0.0792861377402829,0.0802344254448522,0.0800904960596332,629.154829810713,25.3936419976895,25.3984811094491,125.254787702929,125.255431118315,0.990953033534224,0.990863716978253,617.82243933081,24.9362495512049,24.9365057395413,11.3323904799035,0.45739244648455296,0.46197536990783905,0.5074322054199462,1.5406
f8f2197a-8cc2-498f-a879-6280a655a7bb,DESKTOP-RMS1URL,28.4,4.6,7.0,26.0,17.6,10.0,0.0,0.51,14.0,20.0,0.175,0.09,2.0,34.0,0.07,0.02,0.1,0.18,1.5,2.0,4.7,3.2,24.0,24.0,4.2,2.5,2.7,5.0,1.17,2.5,3.45017722232572,5.51164470523567,0.569424009956147,0.0861215036179727,0.0185101077808856,0.0185278941957845,0.0582726295549219,0.0262397009868818,0.070435586900749,0.0490368370384447,0.0490768845916311,0.0485940410920196,0.0486216213683532,609.179286907488,24.6820116076975,24.6887573593278,121.455894447417,121.456163469393,0.990502911495293,0.990369777484897,597.663372438476,24.2154232966597,24.2155305699751,11.5159144690119,0.466588311037844,0.47322678935269197,0.5245477929632304,0.000609287
d4cb1147-5825-4092-a0e4-06c6e79d241e,DESKTOP-RMS1URL,36.8,4.6,10.6,11.6,21.2,18.4,0.0,0.5,14.0,17.0,0.175,0.09,2.0,18.0,0.14,0.01,0.1,0.2,1.2,1.8,4.8,3.9,9.0,27.0,2.8,0.5,1.4,0.9,0.59,3.4,4.29515736894055,2.47991623704434,0.571088010118449,0.121767300253003,0.0388477415772215,0.0388770065048024,0.0414467720438093,0.0468643248667439,0.057406945087209,0.0257704396552076,0.0257199314448654,0.0263263635281915,0.0263923446481945,569.953763815894,22.9729081234883,22.97484570872,113.699521070846,113.700576732704,0.99364404590469,0.99361137076308,562.731588976415,22.6818066875958,22.6822278754623,7.22217483947943,0.291101435892479,0.292617833257724,0.5571093023546315,0.000590718
ceb186f9-38e6-4512-916b-5a2437394b34,DESKTOP-RMS1URL,45.2,13.0,2.2,11.6,16.4,32.8,0.0,0.5,14.0,29.0,0.07,0.06,2.0,25.0,0.07,0.03,0.1,0.32,1.7,1.8,2.8,3.9,29.0,10.0,3.9,3.3,1.6,1.8,1.29,2.4,8.15906863606174,6.96238922590211,1.46590380067379,0.152069907388977,0.0500162563791609,0.0479039452217815,0.0143115717618281,0.0390063650135834,0.01789390826088,0.105422549024169,0.104869052387297,0.107787524938456,0.109107891645978,800.77022310304,32.230299655425,32.2347226121344,159.303568032601,159.304530333658,0.991606520188478,0.991544477783119,787.384140365756,31.6915215573045,31.6919044348154,13.386082737284,0.538778098120487,0.542818177318989,0.39815762964432483,1.5274
c3097442-bef0-45bb-bc41-06489298f02f,DESKTOP-RMS1URL,10.4,9.4,11.8,15.2,16.4,40.0,0.0,0.51,14.0,24.0,0.175,0.01,2.0,30.0,0.14,0.04,0.1,0.37,1.0,0.6,4.3,3.6,11.0,6.0,1.0,1.2,1.0,2.2,0.58,2.9,3.00194019737682,2.17507091898967,0.542364829795644,0.596580031858576,0.11801626472189,0.115970150329322,0.0666432104643061,0.12709895108547,0.109120018897518,0.084590209460968,0.0855328235836501,0.0810495505738342,0.0803216747367889,244.395678088979,9.94705105405153,9.94967163296104,48.5998054700452,48.599568651249,0.985690558480598,0.985555940164712,237.451389250103,9.66441432268825,9.66432013673966,6.9442888388762,0.282636731363281,0.285351496221376,1.3202828753187754,4.57873
9f09e739-bd75-4103-b30f-ac5e1fba8f9b,DESKTOP-RMS1URL,46.4,13.0,5.8,17.6,15.2,8.8,0.0,0.5,14.0,31.0,0.175,0.04,2.0,30.0,0.105,0.08,0.1,0.31,1.6,0.3,3.6,4.1,27.0,4.0,0.3,0.8,4.5,4.0,0.27,1.4,9.24372007847375,7.81487745890133,0.968468361426564,0.0457774752860371,0.0106974506707711,0.010106920430621,0.0136773477204601,0.0255451467554951,0.0191317603968567,0.0390850868833024,0.038968258329677,0.0408574478094288,0.040966662278097,1251.37594877742,50.4424673823604,50.452933138366,249.227538676303,249.225225220736,0.991982397448506,0.991870298543376,1231.3903196648398,49.6368546121836,49.6359331078805,19.9856291125787,0.805612770176804,0.817000030485458,0.2545927135702132,0.000310541
ea9b576e-740d-477f-a6a7-3ae12492582e,DESKTOP-RMS1URL,9.2,5.8,3.4,18.8,8.0,46.0,0.0,0.5,14.0,25.0,0.105,0.09,2.0,5.0,0.105,0.09,0.1,0.16,1.0,1.5,2.8,2.3,19.0,29.0,1.5,3.7,1.5,2.6,0.13,2.2,17.6715904194868,3.09229252680483,0.55699555683436,3.42225794090583,0.263191577098519,0.25765745091612,0.149097599540063,0.119421914763145,0.181196273764941,0.320202865518135,0.327368878074997,0.326467827777343,0.31894582358269,177.80739146264,7.27199310271608,7.27313182303818,35.1436082887038,35.1437625848411,0.977337842917253,0.9772656219226,169.839710531154,6.94612970467742,6.94619069803511,7.96768093148556,0.325863398038656,0.326941125003072,1.8458757493587306,11.1536
77a5d973-ded0-417b-97f2-3320433a5714,DESKTOP-RMS1URL,38.0,5.8,11.8,20.0,4.4,53.2,0.0,0.51,14.0,34.0,0.105,0.01,2.0,13.0,0.035,0.03,0.1,0.09,0.4,0.4,1.7,3.8,24.0,17.0,1.4,2.5,1.6,0.9,0.3,1.2,10.8629504818888,20.6772730483182,0.579770809993552,0.130916430908846,0.0158497075644165,0.0171666736953334,0.0380116382650194,0.0272965817247186,0.045821178606196,0.0249071067651385,0.0238439941939218,0.0240395972177519,0.0236862776118846,728.201108577787,29.3397064952292,29.3425796536974,144.909901983707,144.910672323418,0.991389950690379,0.991346682142729,715.715397369163,28.8366488948903,28.8369554864278,12.4857112086244,0.503057600338852,0.5056241672696,0.43802746748210625,0.000673926
c3d626d5-f652-44d3-8ca5-f43ee9b1d772,DESKTOP-RMS1URL,28.4,3.4,13.0,20.0,4.4,37.6,0.0,0.5,14.0,22.0,0.105,0.03,2.0,27.0,0.07,0.07,0.1,0.37,0.5,2.9,2.5,4.6,11.0,6.0,4.1,4.7,4.1,1.1,0.17,1.7,20.7374199716647,7.97783704194894,1.21707246975811,0.692755203808968,0.108269045354804,0.107934718639262,0.0834594728668815,0.0362406032145411,0.100746823352078,0.0294400552260907,0.0296675002686829,0.0291588535254259,0.0291656903366574,422.224909975718,17.0328364308221,17.0371241106697,83.5301423079233,83.5280964721724,0.984980896432562,0.984832823800434,409.637273411258,16.5250427180698,16.5242332591551,12.5876365644595,0.507793712752297,0.512890851514573,0.7653185471548153,1.54288
3c5185d0-b5db-4b9f-9afc-9a505a97b25b,DESKTOP-RMS1URL,28.4,10.6,8.2,11.6,16.4,20.8,0.0,0.5,14.0,19.0,0.07,0.03,2.0,7.0,0.175,0.06,0.1,0.36,1.8,1.7,3.2,2.7,22.0,11.0,2.8,1.9,1.2,5.0,0.89,2.6,7.47272980071938,2.71948483612392,0.99906102108919,0.261702352411345,0.062856736730006,0.0601203687860143,0.027823562261622,0.0616304186689345,0.0360437571559287,0.0450042998473411,0.0450673358289647,0.0453545080749662,0.0453944367369813,569.189962351704,22.9197412782558,22.9228837930526,113.132344172412,113.13121942323,0.990497341544051,0.99041959847744,558.423724882425,22.4862139962275,22.4857668875733,10.7662374692786,0.43352728202830904,0.437116905479342,0.5614070265613648,0.000797679
32af2a6a-70f8-42f6-b361-64354582ff30,DESKTOP-RMS1URL,46.4,3.4,9.4,15.2,5.6,8.8,0.0,0.5,14.0,14.0,0.105,0.1,2.0,20.0,0.035,0.01,0.1,0.18,0.6,1.4,3.1,1.4,21.0,26.0,4.7,3.5,1.0,3.2,0.22,1.3,16.7988159289678,20.0573951744062,0.599661634159842,0.220490211804608,0.0244113188346211,0.0226781165075763,0.0507013371081757,0.0300503592940466,0.0669598060769498,0.024843965662479,0.0248223140118385,0.0247925559923296,0.026261458798444,669.329778347635,26.9963533457695,27.0024957596185,133.158070264342,133.158903797091,0.990592116160589,0.990485642022029,656.795065964048,26.4907856337961,26.4911172848397,12.5347123835866,0.505567711973428,0.511378474778844,0.4773224087598801,0.000283344
9e310d99-cba0-4daf-9823-64d94d4272a5,DESKTOP-RMS1URL,10.4,9.4,8.2,17.6,15.2,43.6,0.0,0.5,14.0,34.0,0.175,0.06,2.0,34.0,0.105,0.06,0.1,0.44,1.5,1.4,4.6,4.9,25.0,1.0,3.7,4.8,0.6,3.3,1.18,1.7,3.01173835547945,3.81606687321662,0.236335103593168,0.625046814135291,0.0641782562258683,0.0654811887646811,0.0806036902131921,0.109275617374235,0.102193659082445,0.119110873452186,0.119574418973725,0.119915046170217,0.119761091903148,249.819335385058,10.2037867619207,10.2124744056559,49.5854429368994,49.5862620644928,0.982110797204758,0.981709189797486,240.961145956532,9.84197699292881,9.84230216503739,8.85818942852567,0.36180976899189304,0.370172240618511,1.3010520916269128,4.98104
